"","Location","Source","Indicator","Case_definition","Week","Cases","Epi_Week"
"8707","TOUGUE","Patient database","New","Confirmed","30 March to 05 April 2015 (2015-W14)",0," 2015-W14 "
"8708","TOUGUE","Patient database","New","Probable","30 March to 05 April 2015 (2015-W14)",0," 2015-W14 "
"8709","YOMOU","Situation report","New","Confirmed","30 March to 05 April 2015 (2015-W14)",0," 2015-W14 "
"8710","YOMOU","Situation report","New","Probable","30 March to 05 April 2015 (2015-W14)",0," 2015-W14 "
"8711","YOMOU","Patient database","New","Confirmed","30 March to 05 April 2015 (2015-W14)",0," 2015-W14 "
"8712","YOMOU","Patient database","New","Probable","30 March to 05 April 2015 (2015-W14)",0," 2015-W14 "
"8713","BEYLA","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8714","BEYLA","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8715","BEYLA","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8716","BEYLA","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8717","BOFFA","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",1," 2015-W15 "
"8718","BOFFA","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8719","BOFFA","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",1," 2015-W15 "
"8720","BOFFA","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8721","BOKE","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8722","BOKE","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8723","BOKE","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8724","BOKE","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8725","CONAKRY","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",6," 2015-W15 "
"8726","CONAKRY","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8727","CONAKRY","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",6," 2015-W15 "
"8728","CONAKRY","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8729","COYAH","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",3," 2015-W15 "
"8730","COYAH","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8731","COYAH","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",3," 2015-W15 "
"8732","COYAH","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8733","DABOLA","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8734","DABOLA","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8735","DABOLA","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8736","DABOLA","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8737","DALABA","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8738","DALABA","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8739","DALABA","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8740","DALABA","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8741","DINGUIRAYE","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8742","DINGUIRAYE","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8743","DINGUIRAYE","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8744","DINGUIRAYE","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8745","DUBREKA","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8746","DUBREKA","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8747","DUBREKA","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8748","DUBREKA","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8749","FARANAH","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8750","FARANAH","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8751","FARANAH","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8752","FARANAH","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8753","FORECARIAH","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",17," 2015-W15 "
"8754","FORECARIAH","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8755","FORECARIAH","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",20," 2015-W15 "
"8756","FORECARIAH","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8757","FRIA","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8758","FRIA","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8759","FRIA","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8760","FRIA","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",1," 2015-W15 "
"8761","GAOUAL","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8762","GAOUAL","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8763","GAOUAL","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8764","GAOUAL","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8765","GUECKEDOU","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8766","GUECKEDOU","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8767","GUECKEDOU","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8768","GUECKEDOU","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8769","KANKAN","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8770","KANKAN","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8771","KANKAN","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8772","KANKAN","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8773","KEROUANE","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8774","KEROUANE","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8775","KEROUANE","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8776","KEROUANE","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8777","KINDIA","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",1," 2015-W15 "
"8778","KINDIA","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8779","KINDIA","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",1," 2015-W15 "
"8780","KINDIA","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8781","KISSIDOUGOU","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8782","KISSIDOUGOU","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8783","KISSIDOUGOU","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8784","KISSIDOUGOU","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8785","KOUBIA","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8786","KOUBIA","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8787","KOUBIA","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8788","KOUBIA","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8789","KOUNDARA","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8790","KOUNDARA","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8791","KOUNDARA","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8792","KOUNDARA","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8793","KOUROUSSA","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8794","KOUROUSSA","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8795","KOUROUSSA","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8796","KOUROUSSA","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8797","LABE","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8798","LABE","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8799","LABE","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8800","LABE","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8801","LELOUMA","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8802","LELOUMA","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8803","LELOUMA","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8804","LELOUMA","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8805","LOLA","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8806","LOLA","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8807","LOLA","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8808","LOLA","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8809","MACENTA","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8810","MACENTA","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8811","MACENTA","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8812","MACENTA","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8813","MALI","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8814","MALI","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8815","MALI","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8816","MALI","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8817","MAMOU","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8818","MAMOU","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8819","MAMOU","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8820","MAMOU","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8821","N'ZEREKORE","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8822","N'ZEREKORE","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8823","N'ZEREKORE","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8824","N'ZEREKORE","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8825","PITA","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8826","PITA","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8827","PITA","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8828","PITA","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8829","SIGUIRI","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8830","SIGUIRI","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8831","SIGUIRI","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8832","SIGUIRI","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8833","TELIMELE","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8834","TELIMELE","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8835","TELIMELE","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8836","TELIMELE","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8837","TOUGUE","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8838","TOUGUE","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8839","TOUGUE","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8840","TOUGUE","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8841","YOMOU","Situation report","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8842","YOMOU","Situation report","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8843","YOMOU","Patient database","New","Confirmed","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8844","YOMOU","Patient database","New","Probable","06 to 12 April 2015 (2015-W15)",0," 2015-W15 "
"8845","BEYLA","Situation report","New","Confirmed","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8846","BEYLA","Situation report","New","Probable","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8847","BEYLA","Patient database","New","Confirmed","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8848","BEYLA","Patient database","New","Probable","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8849","BOFFA","Situation report","New","Confirmed","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8850","BOFFA","Situation report","New","Probable","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8851","BOFFA","Patient database","New","Confirmed","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8852","BOFFA","Patient database","New","Probable","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8853","BOKE","Situation report","New","Confirmed","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8854","BOKE","Situation report","New","Probable","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8855","BOKE","Patient database","New","Confirmed","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8856","BOKE","Patient database","New","Probable","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8857","CONAKRY","Situation report","New","Confirmed","13 to 19 April 2015 (2015-W16)",1," 2015-W16 "
"8858","CONAKRY","Situation report","New","Probable","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8859","CONAKRY","Patient database","New","Confirmed","13 to 19 April 2015 (2015-W16)",1," 2015-W16 "
"8860","CONAKRY","Patient database","New","Probable","13 to 19 April 2015 (2015-W16)",1," 2015-W16 "
"8861","COYAH","Situation report","New","Confirmed","13 to 19 April 2015 (2015-W16)",1," 2015-W16 "
"8862","COYAH","Situation report","New","Probable","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8863","COYAH","Patient database","New","Confirmed","13 to 19 April 2015 (2015-W16)",1," 2015-W16 "
"8864","COYAH","Patient database","New","Probable","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8865","DABOLA","Situation report","New","Confirmed","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8866","DABOLA","Situation report","New","Probable","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8867","DABOLA","Patient database","New","Confirmed","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8868","DABOLA","Patient database","New","Probable","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8869","DALABA","Situation report","New","Confirmed","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8870","DALABA","Situation report","New","Probable","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8871","DALABA","Patient database","New","Confirmed","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8872","DALABA","Patient database","New","Probable","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8873","DINGUIRAYE","Situation report","New","Confirmed","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8874","DINGUIRAYE","Situation report","New","Probable","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8875","DINGUIRAYE","Patient database","New","Confirmed","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8876","DINGUIRAYE","Patient database","New","Probable","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8877","DUBREKA","Situation report","New","Confirmed","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8878","DUBREKA","Situation report","New","Probable","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8879","DUBREKA","Patient database","New","Confirmed","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8880","DUBREKA","Patient database","New","Probable","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8881","FARANAH","Situation report","New","Confirmed","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
"8882","FARANAH","Situation report","New","Probable","13 to 19 April 2015 (2015-W16)",0," 2015-W16 "
