"","Location","Source","Indicator","Case_definition","Week","Cases","Epi_Week"
"4151","GBARPOLU","Patient database","New","Confirmed","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4152","GBARPOLU","Patient database","New","Probable","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4153","GRAND BASSA","Situation report","New","Confirmed","27 April to 03 May 2015 (2015-W18)","0"," 2015-W18 "
"4154","GRAND BASSA","Situation report","New","Probable","27 April to 03 May 2015 (2015-W18)","0"," 2015-W18 "
"4155","GRAND BASSA","Patient database","New","Confirmed","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4156","GRAND BASSA","Patient database","New","Probable","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4157","GRAND CAPE MOUNT","Situation report","New","Confirmed","27 April to 03 May 2015 (2015-W18)","0"," 2015-W18 "
"4158","GRAND CAPE MOUNT","Situation report","New","Probable","27 April to 03 May 2015 (2015-W18)","0"," 2015-W18 "
"4159","GRAND CAPE MOUNT","Patient database","New","Confirmed","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4160","GRAND CAPE MOUNT","Patient database","New","Probable","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4161","GRAND GEDEH","Situation report","New","Confirmed","27 April to 03 May 2015 (2015-W18)","0"," 2015-W18 "
"4162","GRAND GEDEH","Situation report","New","Probable","27 April to 03 May 2015 (2015-W18)","0"," 2015-W18 "
"4163","GRAND GEDEH","Patient database","New","Confirmed","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4164","GRAND GEDEH","Patient database","New","Probable","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4165","GRAND KRU","Situation report","New","Confirmed","27 April to 03 May 2015 (2015-W18)","0"," 2015-W18 "
"4166","GRAND KRU","Situation report","New","Probable","27 April to 03 May 2015 (2015-W18)","0"," 2015-W18 "
"4167","GRAND KRU","Patient database","New","Confirmed","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4168","GRAND KRU","Patient database","New","Probable","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4169","LOFA","Situation report","New","Confirmed","27 April to 03 May 2015 (2015-W18)","0"," 2015-W18 "
"4170","LOFA","Situation report","New","Probable","27 April to 03 May 2015 (2015-W18)","0"," 2015-W18 "
"4171","LOFA","Patient database","New","Confirmed","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4172","LOFA","Patient database","New","Probable","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4173","MARGIBI","Situation report","New","Confirmed","27 April to 03 May 2015 (2015-W18)","0"," 2015-W18 "
"4174","MARGIBI","Situation report","New","Probable","27 April to 03 May 2015 (2015-W18)","0"," 2015-W18 "
"4175","MARGIBI","Patient database","New","Confirmed","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4176","MARGIBI","Patient database","New","Probable","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4177","MARYLAND","Situation report","New","Confirmed","27 April to 03 May 2015 (2015-W18)","0"," 2015-W18 "
"4178","MARYLAND","Situation report","New","Probable","27 April to 03 May 2015 (2015-W18)","0"," 2015-W18 "
"4179","MARYLAND","Patient database","New","Confirmed","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4180","MARYLAND","Patient database","New","Probable","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4181","MONTSERRADO","Situation report","New","Confirmed","27 April to 03 May 2015 (2015-W18)","0"," 2015-W18 "
"4182","MONTSERRADO","Situation report","New","Probable","27 April to 03 May 2015 (2015-W18)","0"," 2015-W18 "
"4183","MONTSERRADO","Patient database","New","Confirmed","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4184","MONTSERRADO","Patient database","New","Probable","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4185","NIMBA","Situation report","New","Confirmed","27 April to 03 May 2015 (2015-W18)","0"," 2015-W18 "
"4186","NIMBA","Situation report","New","Probable","27 April to 03 May 2015 (2015-W18)","0"," 2015-W18 "
"4187","NIMBA","Patient database","New","Confirmed","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4188","NIMBA","Patient database","New","Probable","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4189","RIVER GEE","Situation report","New","Confirmed","27 April to 03 May 2015 (2015-W18)","0"," 2015-W18 "
"4190","RIVER GEE","Situation report","New","Probable","27 April to 03 May 2015 (2015-W18)","0"," 2015-W18 "
"4191","RIVER GEE","Patient database","New","Confirmed","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4192","RIVER GEE","Patient database","New","Probable","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4193","RIVERCESS","Situation report","New","Confirmed","27 April to 03 May 2015 (2015-W18)","0"," 2015-W18 "
"4194","RIVERCESS","Situation report","New","Probable","27 April to 03 May 2015 (2015-W18)","0"," 2015-W18 "
"4195","RIVERCESS","Patient database","New","Confirmed","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4196","RIVERCESS","Patient database","New","Probable","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4197","SINOE","Situation report","New","Confirmed","27 April to 03 May 2015 (2015-W18)","0"," 2015-W18 "
"4198","SINOE","Situation report","New","Probable","27 April to 03 May 2015 (2015-W18)","0"," 2015-W18 "
"4199","SINOE","Patient database","New","Confirmed","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4200","SINOE","Patient database","New","Probable","27 April to 03 May 2015 (2015-W18)",NA," 2015-W18 "
"4201","BOMI","Situation report","New","Confirmed","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4202","BOMI","Situation report","New","Probable","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4203","BOMI","Patient database","New","Confirmed","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4204","BOMI","Patient database","New","Probable","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4205","BONG","Situation report","New","Confirmed","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4206","BONG","Situation report","New","Probable","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4207","BONG","Patient database","New","Confirmed","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4208","BONG","Patient database","New","Probable","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4209","GBARPOLU","Situation report","New","Confirmed","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4210","GBARPOLU","Situation report","New","Probable","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4211","GBARPOLU","Patient database","New","Confirmed","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4212","GBARPOLU","Patient database","New","Probable","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4213","GRAND BASSA","Situation report","New","Confirmed","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4214","GRAND BASSA","Situation report","New","Probable","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4215","GRAND BASSA","Patient database","New","Confirmed","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4216","GRAND BASSA","Patient database","New","Probable","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4217","GRAND CAPE MOUNT","Situation report","New","Confirmed","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4218","GRAND CAPE MOUNT","Situation report","New","Probable","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4219","GRAND CAPE MOUNT","Patient database","New","Confirmed","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4220","GRAND CAPE MOUNT","Patient database","New","Probable","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4221","GRAND GEDEH","Situation report","New","Confirmed","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4222","GRAND GEDEH","Situation report","New","Probable","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4223","GRAND GEDEH","Patient database","New","Confirmed","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4224","GRAND GEDEH","Patient database","New","Probable","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4225","GRAND KRU","Situation report","New","Confirmed","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4226","GRAND KRU","Situation report","New","Probable","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4227","GRAND KRU","Patient database","New","Confirmed","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4228","GRAND KRU","Patient database","New","Probable","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4229","LOFA","Situation report","New","Confirmed","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4230","LOFA","Situation report","New","Probable","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4231","LOFA","Patient database","New","Confirmed","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4232","LOFA","Patient database","New","Probable","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4233","MARGIBI","Situation report","New","Confirmed","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4234","MARGIBI","Situation report","New","Probable","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4235","MARGIBI","Patient database","New","Confirmed","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4236","MARGIBI","Patient database","New","Probable","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4237","MARYLAND","Situation report","New","Confirmed","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4238","MARYLAND","Situation report","New","Probable","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4239","MARYLAND","Patient database","New","Confirmed","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4240","MARYLAND","Patient database","New","Probable","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4241","MONTSERRADO","Situation report","New","Confirmed","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4242","MONTSERRADO","Situation report","New","Probable","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4243","MONTSERRADO","Patient database","New","Confirmed","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4244","MONTSERRADO","Patient database","New","Probable","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4245","NIMBA","Situation report","New","Confirmed","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4246","NIMBA","Situation report","New","Probable","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4247","NIMBA","Patient database","New","Confirmed","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4248","NIMBA","Patient database","New","Probable","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4249","RIVER GEE","Situation report","New","Confirmed","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4250","RIVER GEE","Situation report","New","Probable","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4251","RIVER GEE","Patient database","New","Confirmed","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4252","RIVER GEE","Patient database","New","Probable","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4253","RIVERCESS","Situation report","New","Confirmed","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4254","RIVERCESS","Situation report","New","Probable","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4255","RIVERCESS","Patient database","New","Confirmed","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4256","RIVERCESS","Patient database","New","Probable","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4257","SINOE","Situation report","New","Confirmed","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4258","SINOE","Situation report","New","Probable","04 to 10 May 2015 (2015-W19)","0"," 2015-W19 "
"4259","SINOE","Patient database","New","Confirmed","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4260","SINOE","Patient database","New","Probable","04 to 10 May 2015 (2015-W19)",NA," 2015-W19 "
"4261","BOMI","Situation report","New","Confirmed","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4262","BOMI","Situation report","New","Probable","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4263","BOMI","Patient database","New","Confirmed","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4264","BOMI","Patient database","New","Probable","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4265","BONG","Situation report","New","Confirmed","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4266","BONG","Situation report","New","Probable","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4267","BONG","Patient database","New","Confirmed","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4268","BONG","Patient database","New","Probable","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4269","GBARPOLU","Situation report","New","Confirmed","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4270","GBARPOLU","Situation report","New","Probable","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4271","GBARPOLU","Patient database","New","Confirmed","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4272","GBARPOLU","Patient database","New","Probable","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4273","GRAND BASSA","Situation report","New","Confirmed","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4274","GRAND BASSA","Situation report","New","Probable","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4275","GRAND BASSA","Patient database","New","Confirmed","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4276","GRAND BASSA","Patient database","New","Probable","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4277","GRAND CAPE MOUNT","Situation report","New","Confirmed","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4278","GRAND CAPE MOUNT","Situation report","New","Probable","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4279","GRAND CAPE MOUNT","Patient database","New","Confirmed","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4280","GRAND CAPE MOUNT","Patient database","New","Probable","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4281","GRAND GEDEH","Situation report","New","Confirmed","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4282","GRAND GEDEH","Situation report","New","Probable","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4283","GRAND GEDEH","Patient database","New","Confirmed","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4284","GRAND GEDEH","Patient database","New","Probable","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4285","GRAND KRU","Situation report","New","Confirmed","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4286","GRAND KRU","Situation report","New","Probable","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4287","GRAND KRU","Patient database","New","Confirmed","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4288","GRAND KRU","Patient database","New","Probable","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4289","LOFA","Situation report","New","Confirmed","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4290","LOFA","Situation report","New","Probable","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4291","LOFA","Patient database","New","Confirmed","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4292","LOFA","Patient database","New","Probable","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4293","MARGIBI","Situation report","New","Confirmed","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4294","MARGIBI","Situation report","New","Probable","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4295","MARGIBI","Patient database","New","Confirmed","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4296","MARGIBI","Patient database","New","Probable","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4297","MARYLAND","Situation report","New","Confirmed","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4298","MARYLAND","Situation report","New","Probable","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4299","MARYLAND","Patient database","New","Confirmed","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4300","MARYLAND","Patient database","New","Probable","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4301","MONTSERRADO","Situation report","New","Confirmed","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4302","MONTSERRADO","Situation report","New","Probable","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4303","MONTSERRADO","Patient database","New","Confirmed","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4304","MONTSERRADO","Patient database","New","Probable","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4305","NIMBA","Situation report","New","Confirmed","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4306","NIMBA","Situation report","New","Probable","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4307","NIMBA","Patient database","New","Confirmed","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4308","NIMBA","Patient database","New","Probable","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4309","RIVER GEE","Situation report","New","Confirmed","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4310","RIVER GEE","Situation report","New","Probable","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4311","RIVER GEE","Patient database","New","Confirmed","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4312","RIVER GEE","Patient database","New","Probable","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4313","RIVERCESS","Situation report","New","Confirmed","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4314","RIVERCESS","Situation report","New","Probable","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4315","RIVERCESS","Patient database","New","Confirmed","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4316","RIVERCESS","Patient database","New","Probable","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4317","SINOE","Situation report","New","Confirmed","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4318","SINOE","Situation report","New","Probable","11 to 17 May 2015 (2015-W20)","0"," 2015-W20 "
"4319","SINOE","Patient database","New","Confirmed","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4320","SINOE","Patient database","New","Probable","11 to 17 May 2015 (2015-W20)",NA," 2015-W20 "
"4321","BOMI","Situation report","New","Confirmed","18 to 24 May 2015 (2015-W21)","0"," 2015-W21 "
"4322","BOMI","Situation report","New","Probable","18 to 24 May 2015 (2015-W21)","0"," 2015-W21 "
"4323","BOMI","Patient database","New","Confirmed","18 to 24 May 2015 (2015-W21)",NA," 2015-W21 "
"4324","BOMI","Patient database","New","Probable","18 to 24 May 2015 (2015-W21)",NA," 2015-W21 "
"4325","BONG","Situation report","New","Confirmed","18 to 24 May 2015 (2015-W21)","0"," 2015-W21 "
