"","Location","Source","Indicator","Case_definition","Week","Cases","Epi_Week"
"4261","BOMBALI","Situation report","New","Confirmed","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4262","BOMBALI","Situation report","New","Probable","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4263","BOMBALI","Patient database","New","Confirmed","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4264","BOMBALI","Patient database","New","Probable","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4265","BONTHE","Situation report","New","Confirmed","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4266","BONTHE","Situation report","New","Probable","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4267","BONTHE","Patient database","New","Confirmed","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4268","BONTHE","Patient database","New","Probable","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4269","KAILAHUN","Situation report","New","Confirmed","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4270","KAILAHUN","Situation report","New","Probable","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4271","KAILAHUN","Patient database","New","Confirmed","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4272","KAILAHUN","Patient database","New","Probable","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4273","KAMBIA","Situation report","New","Confirmed","15 to 21 June 2015 (2015-W25)","2"," 2015-W25 "
"4274","KAMBIA","Situation report","New","Probable","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4275","KAMBIA","Patient database","New","Confirmed","15 to 21 June 2015 (2015-W25)","2"," 2015-W25 "
"4276","KAMBIA","Patient database","New","Probable","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4277","KENEMA","Situation report","New","Confirmed","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4278","KENEMA","Situation report","New","Probable","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4279","KENEMA","Patient database","New","Confirmed","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4280","KENEMA","Patient database","New","Probable","15 to 21 June 2015 (2015-W25)","1"," 2015-W25 "
"4281","KOINADUGU","Situation report","New","Confirmed","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4282","KOINADUGU","Situation report","New","Probable","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4283","KOINADUGU","Patient database","New","Confirmed","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4284","KOINADUGU","Patient database","New","Probable","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4285","KONO","Situation report","New","Confirmed","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4286","KONO","Situation report","New","Probable","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4287","KONO","Patient database","New","Confirmed","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4288","KONO","Patient database","New","Probable","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4289","MOYAMBA","Situation report","New","Confirmed","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4290","MOYAMBA","Situation report","New","Probable","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4291","MOYAMBA","Patient database","New","Confirmed","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4292","MOYAMBA","Patient database","New","Probable","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4293","PORT LOKO","Situation report","New","Confirmed","15 to 21 June 2015 (2015-W25)","4"," 2015-W25 "
"4294","PORT LOKO","Situation report","New","Probable","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4295","PORT LOKO","Patient database","New","Confirmed","15 to 21 June 2015 (2015-W25)","3"," 2015-W25 "
"4296","PORT LOKO","Patient database","New","Probable","15 to 21 June 2015 (2015-W25)","1"," 2015-W25 "
"4297","PUJEHUN","Situation report","New","Confirmed","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4298","PUJEHUN","Situation report","New","Probable","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4299","PUJEHUN","Patient database","New","Confirmed","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4300","PUJEHUN","Patient database","New","Probable","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4301","TONKOLILI","Situation report","New","Confirmed","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4302","TONKOLILI","Situation report","New","Probable","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4303","TONKOLILI","Patient database","New","Confirmed","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4304","TONKOLILI","Patient database","New","Probable","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4305","WESTERN AREA RURAL","Situation report","New","Confirmed","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4306","WESTERN AREA RURAL","Situation report","New","Probable","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4307","WESTERN AREA RURAL","Patient database","New","Confirmed","15 to 21 June 2015 (2015-W25)","1"," 2015-W25 "
"4308","WESTERN AREA RURAL","Patient database","New","Probable","15 to 21 June 2015 (2015-W25)","37"," 2015-W25 "
"4309","WESTERN AREA URBAN","Situation report","New","Confirmed","15 to 21 June 2015 (2015-W25)","2"," 2015-W25 "
"4310","WESTERN AREA URBAN","Situation report","New","Probable","15 to 21 June 2015 (2015-W25)","0"," 2015-W25 "
"4311","WESTERN AREA URBAN","Patient database","New","Confirmed","15 to 21 June 2015 (2015-W25)","2"," 2015-W25 "
"4312","WESTERN AREA URBAN","Patient database","New","Probable","15 to 21 June 2015 (2015-W25)","33"," 2015-W25 "
"4313","BO","Situation report","New","Confirmed","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4314","BO","Situation report","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4315","BO","Patient database","New","Confirmed","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4316","BO","Patient database","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4317","BOMBALI","Situation report","New","Confirmed","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4318","BOMBALI","Situation report","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4319","BOMBALI","Patient database","New","Confirmed","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4320","BOMBALI","Patient database","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4321","BONTHE","Situation report","New","Confirmed","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4322","BONTHE","Situation report","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4323","BONTHE","Patient database","New","Confirmed","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4324","BONTHE","Patient database","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4325","KAILAHUN","Situation report","New","Confirmed","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4326","KAILAHUN","Situation report","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4327","KAILAHUN","Patient database","New","Confirmed","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4328","KAILAHUN","Patient database","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4329","KAMBIA","Situation report","New","Confirmed","22 to 28 June 2015 (2015-W26)","2"," 2015-W26 "
"4330","KAMBIA","Situation report","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4331","KAMBIA","Patient database","New","Confirmed","22 to 28 June 2015 (2015-W26)","3"," 2015-W26 "
"4332","KAMBIA","Patient database","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4333","KENEMA","Situation report","New","Confirmed","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4334","KENEMA","Situation report","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4335","KENEMA","Patient database","New","Confirmed","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4336","KENEMA","Patient database","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4337","KOINADUGU","Situation report","New","Confirmed","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4338","KOINADUGU","Situation report","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4339","KOINADUGU","Patient database","New","Confirmed","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4340","KOINADUGU","Patient database","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4341","KONO","Situation report","New","Confirmed","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4342","KONO","Situation report","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4343","KONO","Patient database","New","Confirmed","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4344","KONO","Patient database","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4345","MOYAMBA","Situation report","New","Confirmed","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4346","MOYAMBA","Situation report","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4347","MOYAMBA","Patient database","New","Confirmed","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4348","MOYAMBA","Patient database","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4349","PORT LOKO","Situation report","New","Confirmed","22 to 28 June 2015 (2015-W26)","2"," 2015-W26 "
"4350","PORT LOKO","Situation report","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4351","PORT LOKO","Patient database","New","Confirmed","22 to 28 June 2015 (2015-W26)","1"," 2015-W26 "
"4352","PORT LOKO","Patient database","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4353","PUJEHUN","Situation report","New","Confirmed","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4354","PUJEHUN","Situation report","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4355","PUJEHUN","Patient database","New","Confirmed","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4356","PUJEHUN","Patient database","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4357","TONKOLILI","Situation report","New","Confirmed","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4358","TONKOLILI","Situation report","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4359","TONKOLILI","Patient database","New","Confirmed","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4360","TONKOLILI","Patient database","New","Probable","22 to 28 June 2015 (2015-W26)","1"," 2015-W26 "
"4361","WESTERN AREA RURAL","Situation report","New","Confirmed","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4362","WESTERN AREA RURAL","Situation report","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4363","WESTERN AREA RURAL","Patient database","New","Confirmed","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4364","WESTERN AREA RURAL","Patient database","New","Probable","22 to 28 June 2015 (2015-W26)","13"," 2015-W26 "
"4365","WESTERN AREA URBAN","Situation report","New","Confirmed","22 to 28 June 2015 (2015-W26)","4"," 2015-W26 "
"4366","WESTERN AREA URBAN","Situation report","New","Probable","22 to 28 June 2015 (2015-W26)","0"," 2015-W26 "
"4367","WESTERN AREA URBAN","Patient database","New","Confirmed","22 to 28 June 2015 (2015-W26)","5"," 2015-W26 "
"4368","WESTERN AREA URBAN","Patient database","New","Probable","22 to 28 June 2015 (2015-W26)","45"," 2015-W26 "
"4369","BO","Situation report","New","Confirmed","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4370","BO","Situation report","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4371","BO","Patient database","New","Confirmed","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4372","BO","Patient database","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4373","BOMBALI","Situation report","New","Confirmed","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4374","BOMBALI","Situation report","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4375","BOMBALI","Patient database","New","Confirmed","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4376","BOMBALI","Patient database","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4377","BONTHE","Situation report","New","Confirmed","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4378","BONTHE","Situation report","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4379","BONTHE","Patient database","New","Confirmed","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4380","BONTHE","Patient database","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4381","KAILAHUN","Situation report","New","Confirmed","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4382","KAILAHUN","Situation report","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4383","KAILAHUN","Patient database","New","Confirmed","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4384","KAILAHUN","Patient database","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4385","KAMBIA","Situation report","New","Confirmed","29 June to 05 July 2015 (2015-W27)","4"," 2015-W27 "
"4386","KAMBIA","Situation report","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4387","KAMBIA","Patient database","New","Confirmed","29 June to 05 July 2015 (2015-W27)","3"," 2015-W27 "
"4388","KAMBIA","Patient database","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4389","KENEMA","Situation report","New","Confirmed","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4390","KENEMA","Situation report","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4391","KENEMA","Patient database","New","Confirmed","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4392","KENEMA","Patient database","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4393","KOINADUGU","Situation report","New","Confirmed","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4394","KOINADUGU","Situation report","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4395","KOINADUGU","Patient database","New","Confirmed","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4396","KOINADUGU","Patient database","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4397","KONO","Situation report","New","Confirmed","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4398","KONO","Situation report","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4399","KONO","Patient database","New","Confirmed","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4400","KONO","Patient database","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4401","MOYAMBA","Situation report","New","Confirmed","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4402","MOYAMBA","Situation report","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4403","MOYAMBA","Patient database","New","Confirmed","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4404","MOYAMBA","Patient database","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4405","PORT LOKO","Situation report","New","Confirmed","29 June to 05 July 2015 (2015-W27)","2"," 2015-W27 "
"4406","PORT LOKO","Situation report","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4407","PORT LOKO","Patient database","New","Confirmed","29 June to 05 July 2015 (2015-W27)","2"," 2015-W27 "
"4408","PORT LOKO","Patient database","New","Probable","29 June to 05 July 2015 (2015-W27)","1"," 2015-W27 "
"4409","PUJEHUN","Situation report","New","Confirmed","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4410","PUJEHUN","Situation report","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4411","PUJEHUN","Patient database","New","Confirmed","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4412","PUJEHUN","Patient database","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4413","TONKOLILI","Situation report","New","Confirmed","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4414","TONKOLILI","Situation report","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4415","TONKOLILI","Patient database","New","Confirmed","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4416","TONKOLILI","Patient database","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4417","WESTERN AREA RURAL","Situation report","New","Confirmed","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4418","WESTERN AREA RURAL","Situation report","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4419","WESTERN AREA RURAL","Patient database","New","Confirmed","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4420","WESTERN AREA RURAL","Patient database","New","Probable","29 June to 05 July 2015 (2015-W27)","3"," 2015-W27 "
"4421","WESTERN AREA URBAN","Situation report","New","Confirmed","29 June to 05 July 2015 (2015-W27)","3"," 2015-W27 "
"4422","WESTERN AREA URBAN","Situation report","New","Probable","29 June to 05 July 2015 (2015-W27)","0"," 2015-W27 "
"4423","WESTERN AREA URBAN","Patient database","New","Confirmed","29 June to 05 July 2015 (2015-W27)","4"," 2015-W27 "
"4424","WESTERN AREA URBAN","Patient database","New","Probable","29 June to 05 July 2015 (2015-W27)","7"," 2015-W27 "
"4425","BO","Situation report","New","Confirmed","06 to 12 July 2015 (2015-W28)","0"," 2015-W28 "
"4426","BO","Situation report","New","Probable","06 to 12 July 2015 (2015-W28)","0"," 2015-W28 "
"4427","BO","Patient database","New","Confirmed","06 to 12 July 2015 (2015-W28)","0"," 2015-W28 "
"4428","BO","Patient database","New","Probable","06 to 12 July 2015 (2015-W28)","0"," 2015-W28 "
"4429","BOMBALI","Situation report","New","Confirmed","06 to 12 July 2015 (2015-W28)","0"," 2015-W28 "
"4430","BOMBALI","Situation report","New","Probable","06 to 12 July 2015 (2015-W28)","0"," 2015-W28 "
"4431","BOMBALI","Patient database","New","Confirmed","06 to 12 July 2015 (2015-W28)","0"," 2015-W28 "
"4432","BOMBALI","Patient database","New","Probable","06 to 12 July 2015 (2015-W28)","0"," 2015-W28 "
"4433","BONTHE","Situation report","New","Confirmed","06 to 12 July 2015 (2015-W28)","0"," 2015-W28 "
"4434","BONTHE","Situation report","New","Probable","06 to 12 July 2015 (2015-W28)","0"," 2015-W28 "
"4435","BONTHE","Patient database","New","Confirmed","06 to 12 July 2015 (2015-W28)","0"," 2015-W28 "
"4436","BONTHE","Patient database","New","Probable","06 to 12 July 2015 (2015-W28)","0"," 2015-W28 "
"4437","KAILAHUN","Situation report","New","Confirmed","06 to 12 July 2015 (2015-W28)","0"," 2015-W28 "
